id,name,host_id,street,neighbourhood,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities_count,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,avg_availability
9117301,Diamond 11 : Walk to Downtown,31509,"11th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,12,99.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,28,True,strict,True,True,0.3167808219178082
2898401,Luxurious Building- Prime Location,3001712,"Broadway Ave E, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,4,1.0,1,1,Real Bed,15,100.0,-1.0,-1.0,-1.0,70.0,1,25.0,2,150,True,strict,True,True,0.08287671232876713
8193516,Capitol Hill Launch Pad,42047742,"Summit Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Private room,2,1.0,1,1,Real Bed,12,82.0,-1.0,-1.0,-1.0,5.0,1,0.0,2,5,True,flexible,True,True,0.7602929984779301
3766285,"Capital Hill - modern, 98 Walkscore",1353882,"Belmont Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Private room,1,1.0,1,1,Real Bed,10,80.0,490.0,-1.0,-1.0,50.0,1,0.0,1,7,True,flexible,True,True,0.0
1520581,Io House (2P #2) - SLU walkable,1243056,"10th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,House,Shared room,1,0.5,1,1,Real Bed,7,65.0,349.0,1095.0,350.0,35.0,1,0.0,4,1125,True,strict,True,True,0.7605593607305936
1349175,Capitol Hill Oasis- Lake Union view,1445691,"Broadway East, Seattle, WA 98102, United States",Capitol Hill,98102,House,Private room,4,1.0,1,1,Real Bed,17,80.0,-1.0,-1.0,150.0,-1.0,2,10.0,2,1125,True,moderate,True,True,0.7023401826484018
5633607,Prime Cap Hill w/ Fireplace & SPACE,4810767,"East Denny Way, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Private room,2,1.0,1,1,Real Bed,14,39.0,-1.0,-1.0,100.0,18.0,1,0.0,2,21,True,strict,True,True,0.650228310502283
9836113,203 Modern Studio on Capitol Hill,42537846,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,1,1.0,0,1,Real Bed,19,49.0,350.0,1300.0,95.0,25.0,1,0.0,1,1125,True,moderate,True,True,0.6268074581430746
5510720,Stylish One Bedroom in Capitol Hill,10853410,"East Pine Street, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,12,125.0,710.0,-1.0,200.0,40.0,2,25.0,1,10,True,flexible,True,True,0.0365296803652968
6837819,Charming Capitol Hill One-Bedroom,3675357,"Boylston Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,9,150.0,785.0,-1.0,-1.0,35.0,1,0.0,2,10,True,moderate,True,True,0.8081811263318113
8050232,Studio apartment on lower cap hill,42419614,"Boren Avenue, Seattle, WA 98101, United States",First Hill,98101,Apartment,Entire home/apt,1,1.0,1,1,Real Bed,7,90.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,flexible,True,True,0.07260273972602739
9386179,402 Modern Studio on Capitol Hill,42537846,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,14,69.0,400.0,1500.0,95.0,25.0,1,0.0,1,1125,True,moderate,True,True,0.5294520547945205
4184211,Bdrm in Designer's Cap Hill Apt,5806502,"Federal Ave East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Private room,2,1.0,1,1,Real Bed,10,104.0,-1.0,2500.0,150.0,30.0,1,0.0,1,1125,True,strict,True,True,0.9521118721461188
3732949,Stylish Modern Loft in Capitol Hill,3483514,"East Pike Street, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,5,1.0,1,2,Real Bed,20,180.0,900.0,-1.0,100.0,80.0,2,10.0,5,30,True,moderate,True,True,0.8726027397260274
1348777,AMAZING Views - Cap Hill Private Rm,7317822,"Broadway East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Private room,2,1.0,1,1,Real Bed,18,150.0,-1.0,-1.0,-1.0,20.0,1,50.0,1,90,True,strict,True,True,1.0
317248,Vintage Capitol Hill - 2 Pkg Spots,658155,"12th Ave E, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,7,2.0,2,4,Real Bed,13,240.0,-1.0,-1.0,-1.0,120.0,1,0.0,3,30,True,strict,True,True,0.44385464231354643
6182715,Studio in heart of Capitol Hill,32069191,"East Pine Street, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,0,1,Pull-out Sofa,8,70.0,506.0,-1.0,-1.0,40.0,1,0.0,1,1125,True,flexible,True,True,0.8481164383561645
8943380,Modern studio in Capitol Hill,34225247,"Bellevue Avenue East, Seattle, WA 98102, United States",N/A,98102,Apartment,Entire home/apt,4,1.0,0,1,Real Bed,11,99.0,1200.0,-1.0,-1.0,25.0,1,0.0,2,1125,True,flexible,True,True,0.9680745814307459
6076158,Barn 11 : Walk to Downtown Seattle,31509,"11th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Cabin,Entire home/apt,2,1.0,1,2,Real Bed,13,99.0,-1.0,-1.0,-1.0,-1.0,2,20.0,1,27,True,strict,True,True,0.2561453576864536
384797,Best Coffee in Seattle 1 Block Away,50893,"10th Ave E, Seattle, WA 98102, United States",Capitol Hill,98102,House,Entire home/apt,16,2.0,6,9,Real Bed,16,673.0,3600.0,-1.0,2500.0,300.0,13,68.0,3,60,True,strict,True,True,0.7747336377473364
7901318,"Sunny, Central w/ Space Needle View",1839610,"Belmont Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,3,1.0,1,2,Real Bed,17,98.0,500.0,-1.0,-1.0,25.0,1,0.0,2,1125,True,flexible,True,True,0.07876712328767123
7614244,One bdrm and sleeper sofa in House,900531,"Summit Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Private room,4,1.0,1,2,Real Bed,4,105.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,flexible,True,True,0.723972602739726
458189,Pure Space  - The Modern Room ,50893,"10th Ave E, Seattle, WA 98102, United States",Capitol Hill,98102,House,Private room,2,2.0,1,1,Real Bed,12,63.0,330.0,-1.0,250.0,39.0,1,9.0,2,14,True,flexible,True,True,0.0013698630136986301
5386937,Historic Capitol Hill Apartment,27919460,"15th Avenue, Seattle, WA 98122, United States",Stevens,98122,Apartment,Entire home/apt,4,1.0,1,2,Real Bed,19,120.0,1000.0,-1.0,-1.0,40.0,2,30.0,1,1125,True,moderate,True,True,0.8147260273972602
8684315,Beautiful Guest Bedroom & Bathroom,45601796,"Harvard Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Townhouse,Private room,2,1.5,1,1,Real Bed,22,78.0,510.0,1890.0,-1.0,20.0,1,0.0,1,1125,True,flexible,True,True,0.6106735159817351
3412630,Pike/Pine Urban Oasis Unit B,17206245,"13th Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,11,195.0,-1.0,-1.0,-1.0,95.0,4,25.0,3,1125,True,strict,True,True,0.274923896499239
7054225,Historic Capitol Hill apartment,1025556,"Boylston Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,10,200.0,900.0,-1.0,-1.0,25.0,2,0.0,2,1125,True,moderate,True,True,0.9840372907153729
1775016,Master Suite A in Capitol Hill Home,8315334,"Summit Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,House,Private room,2,1.5,1,1,Real Bed,15,79.0,-1.0,-1.0,150.0,25.0,1,0.0,1,7,True,flexible,True,True,0.8793759512937596
9835920,304 Modern Studio on Capitol Hill,42537846,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,19,69.0,400.0,1500.0,95.0,25.0,1,0.0,1,1125,True,moderate,True,True,0.8882610350076103
4223597,Pike/Pine Urban Oasis Unit C,17206245,"13th Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,4,2.0,2,2,Real Bed,11,195.0,-1.0,-1.0,-1.0,95.0,1,0.0,3,1125,True,strict,True,True,0.8369672754946729
1976382,Modern luxury on Capitol Hill,1121532,"Summit Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,4,1.0,1,1,Real Bed,10,119.0,890.0,-1.0,300.0,88.0,1,0.0,2,1125,True,strict,True,True,1.0
3396140,Middle of it All in Pike/Pine,7613050,"East Olive Street, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Private room,2,1.0,1,1,Real Bed,12,75.0,725.0,-1.0,-1.0,7.0,2,15.0,1,1125,True,moderate,True,True,0.932724505327245
1782140,Beautiful Capitol Hill Studio,9354671,"Belmont Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,Futon,10,99.0,900.0,3000.0,-1.0,35.0,1,0.0,1,1125,True,moderate,True,True,0.4568683409436834
430453,"Space Needle Views, Downtown Apt",1393266,"Bellevue Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,11,149.0,1050.0,-1.0,250.0,25.0,1,0.0,2,7,True,moderate,True,True,1.0
1633986,Modern 1BR/1BA with Skyline Views,1797680,"Bellevue Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,11,199.0,-1.0,-1.0,200.0,71.0,2,50.0,1,10,True,strict,True,True,0.7017503805175038
9507115,404 Modern Studio on Capitol Hill,42537846,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,15,69.0,400.0,1500.0,95.0,25.0,1,0.0,1,1125,True,moderate,True,True,0.7924847792998478
8926060,Modern Capitol Hill Condo Room,12197959,"Summit Avenue East, Seattle, WA 98102, United States",N/A,98102,Apartment,Private room,2,1.0,1,1,Real Bed,12,69.0,449.0,1499.0,300.0,24.0,1,25.0,1,1125,True,strict,True,True,0.7605593607305936
1520449,Io House (bunk 1U) - SLU walkable ,1243056,"10th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,House,Shared room,1,0.5,1,1,Real Bed,7,49.0,259.0,845.0,350.0,35.0,1,0.0,4,1125,True,strict,True,True,0.8882610350076103
7697170,Capitol Hill Historic District,658155,"East Prospect Street, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,6,1.0,2,4,Real Bed,12,239.0,1363.0,4800.0,-1.0,120.0,1,0.0,3,1125,True,strict,True,True,0.8710996955859969
1511620,Io House (bunk 1L) - SLU walkable ,1243056,"10th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,House,Shared room,1,0.5,1,1,Real Bed,7,49.0,267.0,895.0,350.0,35.0,1,0.0,4,1125,True,strict,True,True,1.0
9411935,Close to All the Action,10944157,"Summit Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Shared room,2,1.0,1,1,Futon,12,29.0,200.0,-1.0,-1.0,-1.0,1,15.0,1,1125,True,moderate,True,True,0.6713470319634703
1355094,Capitol Hill Excursion,7354306,"Boylston Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,House,Private room,2,1.0,1,1,Real Bed,18,68.0,476.0,1659.0,-1.0,-1.0,2,0.0,2,1125,True,strict,True,True,0.5058599695585997
6305798,Capitol Hill 2BR Apartment,32276233,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,4,1.0,2,2,Real Bed,9,134.0,900.0,-1.0,134.0,-1.0,1,0.0,2,1125,True,strict,True,True,0.14794520547945206
4009295,99 Comfy 1Bed in Cap Hill,8534462,"Harvard Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,3,1.0,1,1,Real Bed,15,169.0,1100.0,-1.0,300.0,50.0,2,15.0,14,1125,True,strict,True,True,0.8726027397260274
10334184,Historic Capitol Hill Garden Apt.,53065829,"10th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,14,120.0,-1.0,-1.0,-1.0,-1.0,1,0.0,2,1125,True,flexible,True,True,0.9361491628614916
1159111,Capitol Hill 2 BR - St. John's #203,1787819,"East Pike Street, Seattle, WA 98122, United States",First Hill,98122,Apartment,Entire home/apt,6,1.0,2,3,Real Bed,17,204.0,1148.0,4020.0,-1.0,60.0,1,0.0,3,90,True,strict,True,True,0.9086948249619482
9368573,Modern House with Big Views,31148752,"Broadway Avenue East, Seattle, WA 98102, United States",N/A,98102,Apartment,Entire home/apt,6,2.5,2,2,Real Bed,18,295.0,-1.0,-1.0,-1.0,175.0,1,0.0,2,1125,True,strict,True,True,0.9521118721461188
3773417,Capitol Hill 2bdr w/ Garage Parking,1353882,"Belmont Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,3,1.0,2,2,Real Bed,8,152.0,-1.0,-1.0,-1.0,50.0,1,0.0,4,14,True,moderate,True,True,0.8081811263318113
9327585,504 Modern Studio on Capitol Hill,42537846,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,16,69.0,450.0,1700.0,95.0,25.0,1,0.0,1,1125,True,moderate,True,True,0.6634893455098935
6492056,Spacious Capitol Hill house,8977034,"Boylston Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,House,Entire home/apt,6,2.0,2,3,Real Bed,14,420.0,-1.0,-1.0,150.0,150.0,4,15.0,2,1125,True,strict,True,True,0.13835616438356163
7073650,* Parkside Capitol Hill Jem *,37087453,"12th ave east, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,13,81.0,490.0,1750.0,200.0,50.0,2,25.0,2,6,True,moderate,True,True,1.0
9727857,Ideal Location + Bike - (Top Bunk),50201633,"Boylston Avenue, Seattle, WA 98122, United States",First Hill,98122,Apartment,Shared room,1,1.0,1,1,Real Bed,17,25.0,-1.0,-1.0,-1.0,-1.0,0,0.0,1,28,True,flexible,True,True,0.3564117199391172
446276,Fantastic mountain view 2-bdrm home,884680,"E Harrison St, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,3,1.0,2,2,Real Bed,21,195.0,1250.0,-1.0,250.0,90.0,1,0.0,3,7,True,strict,True,True,0.920947488584475
208670,2BR/1BA Capitol Hill Bungalow/Loft,1022302,"10th Ave E, Seattle, WA 98102, United States",Capitol Hill,98102,House,Entire home/apt,5,1.0,1,2,Real Bed,17,169.0,-1.0,-1.0,250.0,108.0,4,25.0,2,365,True,strict,True,True,0.8979452054794521
8868833,Walker’s Paradise Cap. Hill Studio,46422666,"Belmont Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,3,1.0,0,1,Real Bed,10,95.0,595.0,-1.0,-1.0,25.0,2,0.0,2,1125,True,flexible,True,True,0.6970129375951293
7180032,"Bright Cap Hill space, fab views!",6565884,"13th Avenue, Seattle, WA 98122, United States",N/A,98122,Apartment,Entire home/apt,3,1.0,2,2,Real Bed,9,100.0,650.0,2400.0,-1.0,-1.0,1,0.0,5,1125,True,strict,True,True,0.4889269406392694
9137259,Capitol Hill Craftsman Cottage Room,5820099,"East Denny Way, Seattle, WA 98122, United States",Capitol Hill,98122,House,Private room,2,1.0,1,1,Real Bed,9,85.0,-1.0,-1.0,-1.0,30.0,2,10.0,1,1125,True,flexible,True,True,0.869558599695586
9252998,Stay on Capitol Hill!,14342573,"Broadway East, Seattle, WA 98102, United States",Capitol Hill,98102,House,Entire home/apt,6,2.0,3,3,Real Bed,17,400.0,-1.0,-1.0,-1.0,-1.0,1,0.0,3,1125,True,flexible,True,True,0.056582952815829535
7975026,Vintage Apt in Heart of CapitolHill,41006774,"Boylston Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,4,1.0,0,2,Real Bed,8,120.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,flexible,True,True,0.07534246575342465
6278216,Vintage Apt in Heart of CapitolHill,32532664,"Boylston Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,5,1.0,1,3,Real Bed,14,175.0,900.0,-1.0,100.0,-1.0,1,0.0,2,1125,True,flexible,True,True,0.21316590563165908
6425652,Apartment with a big view!,33530053,"Lakeview Blvd E, Seattle, WA 98102, United States",N/A,98102,Apartment,Entire home/apt,4,1.0,2,2,Real Bed,9,200.0,-1.0,-1.0,-1.0,30.0,0,0.0,2,1125,True,moderate,True,True,1.0
7228435,Cite Jardin - An Urban Retreat,37691082,"14th Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,House,Entire home/apt,6,2.5,2,2,Real Bed,11,250.0,1575.0,-1.0,500.0,120.0,1,0.0,1,1125,True,strict,True,True,0.14794520547945206
9149612,Modern Studio On Capitol Hill 402,24166838,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,14,69.0,400.0,1600.0,95.0,20.0,2,0.0,2,1125,True,flexible,True,True,0.0013698630136986301
8251213,Modern Clean Bright Spacious APT,36383433,"East Howell Street, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,14,129.0,-1.0,-1.0,-1.0,-1.0,2,0.0,1,1125,True,moderate,True,True,0.10129375951293759
5548982,Vintage Studio Capitol Hill,66145,"E Olive Way, Seattle, WA 98102, United States",N/A,98102,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,12,59.0,-1.0,-1.0,100.0,15.0,1,10.0,1,7,True,moderate,True,True,0.6237633181126332
9546633,501 Modern Studio on Capitol Hill,42537846,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,15,69.0,450.0,1700.0,95.0,25.0,1,0.0,1,1125,True,moderate,True,True,0.5690068493150685
3272374,"Quiet, charming studio with parking",1717300,"East John Street, Seattle, WA 98112, United States",Capitol Hill,98112,Apartment,Entire home/apt,2,1.0,-1,1,Pull-out Sofa,9,75.0,800.0,-1.0,-1.0,40.0,1,0.0,1,5,True,moderate,True,True,1.0
7335567,Micro Studio on Capitol Hill,9176068,"11th Ave E, Seattle, WA 98102, United States",N/A,98102,Apartment,Entire home/apt,2,1.0,0,2,Real Bed,9,71.0,-1.0,-1.0,-1.0,-1.0,1,0.0,2,1125,True,flexible,True,True,0.7724124809741248
9563458,Hacker Studio on Capitol Hill,42537846,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,1,1.0,0,1,Real Bed,14,49.0,-1.0,-1.0,95.0,25.0,1,0.0,1,1125,True,moderate,True,True,0.16917808219178082
7875887,Private room in Capitol Hill,23352555,"Bellevue Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Private room,2,1.0,1,1,Real Bed,16,90.0,-1.0,2100.0,150.0,20.0,2,40.0,2,1125,True,strict,True,True,0.9042237442922375
3394837,Spacious Urban 1 Bedroom Condo,14980831,"Hubbell Place, Seattle, WA 98101, United States",First Hill,98101,Apartment,Entire home/apt,4,1.0,1,2,Real Bed,16,140.0,931.0,2000.0,250.0,135.0,1,0.0,3,1125,True,moderate,True,True,0.8531963470319635
4464795,Queen Hide-A-Bed - Capitol Hill,23165079,"Bellevue Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Shared room,2,1.0,1,1,Pull-out Sofa,10,95.0,-1.0,-1.0,100.0,20.0,1,0.0,3,1125,True,moderate,True,True,1.0
6927016,Amenity Filled Fab Cap Hill Studio!,595610,"13th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,18,100.0,850.0,-1.0,-1.0,-1.0,1,0.0,2,13,True,moderate,True,True,0.6118150684931507
699596,Comfy Private Oasis on Capitol Hill,3543180,"15th Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,House,Private room,2,1.0,1,1,Real Bed,10,150.0,1500.0,4000.0,-1.0,25.0,1,0.0,3,14,True,flexible,True,True,0.3730593607305936
6387576,Charming Private 1BR Oasis,32940818,"East Thomas Street, Seattle, WA 98102, United States",Capitol Hill,98102,House,Private room,2,1.0,1,1,Real Bed,8,89.0,-1.0,-1.0,150.0,20.0,2,20.0,1,30,True,strict,True,True,0.9875761035007611
8828781,Capitol Hill Bungalow,4655433,"10th Avenue East, Seattle, WA 98102, United States",N/A,98102,Apartment,Entire home/apt,5,1.0,1,2,Real Bed,15,140.0,-1.0,-1.0,200.0,50.0,2,15.0,2,1125,True,flexible,True,True,0.5651826484018264
1198884,1 Bdrm Condo across Convention Ctr,2230478,"Hubbell Place, Seattle, WA 98101, United States",First Hill,98101,Apartment,Entire home/apt,4,1.0,1,1,Real Bed,12,150.0,1200.0,4000.0,100.0,50.0,2,10.0,3,1125,True,strict,True,True,0.1780821917808219
9546508,306 Modern Studio on Capitol Hill,42537846,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,15,69.0,400.0,1500.0,95.0,25.0,1,0.0,1,1125,True,moderate,True,True,0.3303843226788432
2386589,Charming 1BD in trendy Capitol Hill,2604788,"East Denny Way, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,4,1.0,1,1,Real Bed,9,125.0,-1.0,-1.0,-1.0,25.0,2,15.0,1,1125,True,strict,True,True,0.09883942161339422
9924107,New! Hip Capitol Hill 1+ bedroom,20219487,"East John Street, Seattle, WA 98112, United States",N/A,98112,Apartment,Entire home/apt,4,1.0,1,2,Real Bed,11,110.0,-1.0,-1.0,-1.0,25.0,1,0.0,2,1125,True,flexible,True,True,0.9972602739726028
3386862,Convenient 1Br in Capitol Hill,17088441,"East Aloha Street, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,3,1.0,1,1,Real Bed,9,152.0,-1.0,-1.0,100.0,-1.0,3,0.0,2,11,True,strict,True,True,0.0
9280767,Private Suite & BR on Capitol Hill,5820099,"East Denny Way, Seattle, WA 98122, United States",Capitol Hill,98122,House,Private room,2,1.0,1,1,Real Bed,14,105.0,-1.0,-1.0,-1.0,35.0,1,10.0,1,1125,True,flexible,True,True,0.9174467275494673
1520533,Io House (bunk 2U) - SLU walkable ,1243056,"10th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,House,Shared room,1,0.5,1,1,Real Bed,7,49.0,259.0,845.0,350.0,35.0,1,0.0,4,1125,True,strict,True,True,0.8882610350076103
9651755,Studio in Downtown/Capitol Hill,49890833,"Melrose Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,8,68.0,430.0,1510.0,-1.0,-1.0,1,0.0,3,1125,True,strict,True,True,0.6128424657534246
82763,Convenient Capitol Hill Location,450548,"13th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,House,Private room,2,1.0,1,1,Real Bed,8,100.0,800.0,-1.0,-1.0,35.0,1,0.0,1,30,True,moderate,True,True,1.0
